vehicle_count,avg_speed,traffic_density,weather,target
276,108.3,0.9,2,0
292,108.3,0.9,2,0
296,108.2,0.9,2,0
296,108.3,0.9,2,0
311,108.1,0.9,2,0
326,108.0,0.9,2,1
291,107.9,0.9,2,1
259,107.8,0.9,2,1
198,107.7,0.9,2,1
156,107.6,0.9,2,0
131,107.5,0.9,2,0
91,107.4,0.75,2,0
59,107.2,0.75,2,0
32,107.0,0.01,1,0
23,106.8,0.01,1,0
13,106.6,0.01,1,0
23,106.4,0.01,1,0
56,106.2,0.01,1,0
196,106.2,0.01,1,0
401,106.1,0.01,1,0
430,106.2,0.01,1,1
411,106.3,0.75,2,1
343,106.8,0.75,2,1
295,107.1,0.01,1,0
308,107.4,0.75,2,0
321,107.7,0.75,2,0
326,107.9,0.75,2,0
343,108.0,0.75,2,0
389,108.1,0.9,2,0
457,108.1,0.9,2,1
424,108.0,0.9,2,1
285,107.8,0.9,2,1
200,107.7,0.9,2,1
155,107.5,0.75,2,0
138,107.2,0.05,1,0
100,107.3,0.9,2,0
66,107.3,0.9,2,0
38,107.3,0.9,2,0
23,107.5,0.9,2,0
17,107.4,0.9,2,0
26,107.5,0.9,2,0
62,107.5,0.9,2,0
208,107.5,0.9,2,0
419,107.4,0.9,2,0
449,107.4,0.75,2,1
418,107.2,0.75,2,1
365,107.2,0.9,2,1
310,107.3,0.9,2,0
323,107.5,0.05,1,0
334,107.9,0.05,1,0
350,108.2,0.05,1,0
362,108.5,0.05,1,0
395,108.6,0.05,1,0
461,108.5,0.01,1,1
426,108.2,0.01,1,1
304,107.8,0.01,1,1
211,107.6,0.05,1,1
177,107.4,0.01,1,0
156,107.4,0.01,1,0
112,107.3,0.75,2,0
74,107.4,0.75,2,0
38,107.5,0.9,2,0
23,107.6,0.01,1,0
26,107.4,0.01,1,0
62,107.3,0.75,2,0
205,107.2,0.01,1,0
421,107.1,0.01,1,0
447,107.1,0.4,2,1
407,107.1,0.01,1,1
389,107.5,0.01,1,1
288,107.9,0.9,2,0
313,108.2,0.2,2,0
315,108.4,0.01,1,0
332,108.9,0.01,1,0
347,109.3,0.4,2,0
388,109.5,0.01,1,0
469,109.5,0.01,1,1
418,109.3,0.01,1,1
319,108.8,0.01,1,1
226,108.6,0.4,2,1
198,108.5,0.9,2,0
168,108.6,0.9,2,0
119,108.5,0.75,2,0
75,108.0,0.9,4,0
42,107.9,0.9,4,0
24,107.6,0.9,4,0
25,107.2,0.9,2,0
60,106.9,0.4,2,0
204,106.4,0.75,4,0
410,106.2,0.75,4,0
448,105.8,0.9,4,1
381,105.7,0.75,4,1
392,105.6,0.4,4,1
325,105.8,0.4,4,0
345,106.0,0.01,1,0
354,106.1,0.4,2,0
367,106.2,0.01,1,0
361,106.2,0.05,1,0
398,106.1,0.05,1,0
457,106.0,0.05,1,1
427,105.7,0.05,1,1
327,105.4,0.01,1,1
238,105.1,0.05,1,1
214,104.9,0.05,1,0
186,104.8,0.01,1,0
195,104.6,0.01,1,0
101,104.5,0.01,1,0
56,104.4,0.01,1,0
29,104.3,0.01,1,0
21,104.3,0.01,1,0
29,104.2,0.01,1,0
53,104.2,0.01,1,0
187,104.2,0.01,1,0
381,104.3,0.01,1,0
446,104.6,0.01,1,1
384,104.6,0.01,1,1
346,104.8,0.75,2,1
315,105.2,0.75,2,0
341,105.5,0.4,2,0
351,105.7,0.01,1,0
374,105.9,0.01,1,0
365,106.1,0.9,2,0
389,106.2,0.4,2,0
416,106.4,0.9,2,1
372,106.5,0.9,2,1
323,106.6,0.9,2,1
241,106.7,0.9,2,1
208,106.8,0.9,4,0
195,106.9,0.9,4,0
169,106.8,0.9,4,0
119,106.7,0.9,4,0
69,106.7,0.9,4,0
45,106.8,0.9,4,0
37,107.3,0.9,2,0
38,107.4,0.9,2,0
73,107.7,0.9,2,0
109,107.7,0.9,2,0
160,107.8,0.9,2,1
237,107.9,0.9,2,1
296,107.9,0.9,2,1
322,108.4,0.4,2,0
324,108.7,0.2,2,0
335,109.3,0.01,1,0
328,109.6,0.01,1,0
334,110.0,0.05,1,0
309,110.1,0.05,1,0
327,110.0,0.05,1,1
312,109.6,0.01,1,1
291,108.6,0.2,2,1
236,107.9,0.05,1,1
185,107.7,0.05,1,0
185,107.6,0.05,1,0
197,107.3,0.01,1,0
153,107.2,0.01,1,0
86,107.2,0.01,2,0
48,107.1,0.01,2,0
50,106.9,0.01,2,0
34,106.9,0.01,2,0
35,106.8,0.01,2,0
42,106.9,0.01,2,0
66,106.9,0.01,2,0
87,107.0,0.2,2,1
146,106.8,0.75,2,1
200,107.4,0.01,2,1
243,107.9,0.01,1,0
265,108.2,0.9,2,0
279,108.2,0.9,2,0
283,108.3,0.9,2,0
286,108.4,0.75,2,0
308,108.6,0.4,2,0
326,108.7,0.4,2,1
335,108.5,0.01,1,1
368,108.0,0.0,1,1
218,107.5,0.05,1,1
169,107.3,0.05,1,0
132,107.1,0.05,1,0
92,106.9,0.01,2,0
64,106.8,0.01,2,0
32,106.8,0.01,2,0
21,106.7,0.01,2,0
14,106.6,0.01,2,0
23,106.6,0.01,2,0
56,106.5,0.01,2,0
195,106.7,0.01,2,0
389,106.7,0.01,2,0
447,107.0,0.75,2,1
420,107.2,0.75,2,1
356,107.5,0.75,2,1
306,108.2,0.75,2,0
316,109.1,0.9,2,0
332,109.6,0.9,2,0
328,110.0,0.9,2,0
347,110.0,0.75,2,0
387,110.3,0.75,2,0
454,110.2,0.75,2,1
408,110.1,0.75,2,1
287,109.7,0.75,2,1
207,109.4,0.9,2,1
174,109.3,0.9,2,0
141,109.3,0.9,2,0
103,109.2,0.9,2,0
67,109.2,0.9,2,0
33,109.3,0.9,2,0
22,109.3,0.9,2,0
15,109.3,0.9,2,0
24,109.3,0.9,2,0
60,109.4,0.9,2,0
206,109.4,0.9,2,0
387,109.4,0.9,2,0
427,109.4,0.9,2,1
401,109.4,0.9,2,1
380,109.5,0.9,2,1
302,109.7,0.9,2,0
322,109.8,0.9,2,0
337,110.1,0.9,2,0
340,110.1,0.9,2,0
352,110.2,0.9,2,0
394,110.3,0.9,2,0
461,110.3,0.9,2,1
418,110.2,0.9,2,1
300,110.1,0.9,2,1
220,110.1,0.9,2,1
191,110.1,0.9,2,0
256,110.0,0.9,2,0
164,110.2,0.9,3,0
100,110.2,0.9,2,0
42,110.2,0.9,2,0
22,110.2,0.9,2,0
24,110.4,0.9,2,0
63,110.2,0.9,2,0
207,110.1,0.9,2,0
413,109.9,0.75,2,0
452,109.6,0.75,2,1
419,109.2,0.75,2,1
369,109.0,0.9,2,1
322,108.6,0.9,2,0
338,108.4,0.9,2,0
346,108.2,0.9,2,0
340,108.1,0.9,2,0
359,108.3,0.9,2,0
407,108.3,0.9,2,0
475,108.2,0.9,2,1
434,107.9,0.9,2,1
320,107.7,0.9,2,1
221,107.7,0.9,2,1
200,107.6,0.9,2,0
169,107.4,0.9,2,0
134,107.4,0.9,2,0
96,107.4,0.9,2,0
41,107.4,0.9,2,0
25,107.4,0.9,2,0
18,107.4,0.9,2,0
26,107.5,0.9,2,0
63,107.5,0.9,2,0
204,107.5,0.9,2,0
408,107.5,0.9,2,0
459,107.5,0.9,2,1
414,107.4,0.9,2,1
378,107.4,0.9,2,1
321,107.5,0.9,2,0
339,107.6,0.9,2,0
342,107.7,0.9,2,0
356,107.9,0.9,2,0
365,108.0,0.9,2,0
418,108.1,0.9,2,0
457,108.0,0.9,2,1
421,108.0,0.9,2,1
324,108.1,0.9,2,1
243,108.2,0.9,2,1
215,108.2,0.9,2,0
211,108.3,0.4,2,0
250,108.3,0.75,2,0
148,108.4,0.01,1,0
52,108.5,0.01,1,0
32,108.6,0.4,2,0
22,108.6,0.01,1,0
28,108.7,0.01,1,0
58,108.7,0.01,1,0
193,108.8,0.75,2,0
390,108.9,0.9,2,0
402,108.9,0.9,2,1
367,108.9,0.9,2,1
352,108.8,0.9,2,1
323,108.8,0.9,2,0
352,109.0,0.9,2,0
365,109.0,0.9,2,0
351,109.0,0.9,2,0
377,109.0,0.9,2,0
406,109.2,0.9,2,0
455,109.1,0.9,2,1
410,109.1,0.9,2,1
350,109.0,0.9,2,1
259,109.0,0.9,2,1
211,109.0,0.9,2,0
208,108.9,0.9,2,0
181,108.9,0.75,2,0
182,108.8,0.9,2,0
84,108.8,0.9,2,0
49,108.6,0.9,2,0
34,108.6,0.75,2,0
30,108.6,0.9,2,0
27,108.6,0.75,2,0
55,108.5,0.9,2,0
95,108.4,0.9,2,0
145,108.2,0.4,2,1
215,108.1,0.4,2,1
252,108.0,0.01,1,1
277,108.0,0.01,1,0
310,108.4,0.2,2,0
315,108.6,0.01,1,0
335,108.7,0.05,1,0
325,108.8,0.4,2,0
327,108.5,0.4,2,0
339,108.2,0.4,2,1
333,107.8,0.01,1,1
313,107.4,0.4,2,1
256,107.3,0.4,2,1
218,106.9,0.05,1,0
207,106.5,0.05,1,0
231,106.3,0.01,1,0
230,106.2,0.01,1,0
105,106.1,0.01,1,0
68,105.9,0.01,1,0
50,105.9,0.01,1,0
30,105.7,0.01,1,0
28,105.7,0.01,1,0
51,105.6,0.01,1,0
78,105.4,0.01,1,0
103,105.3,0.01,1,1
152,105.4,0.01,1,1
236,105.8,0.01,1,1
306,106.4,0.01,1,0
288,107.1,0.4,2,0
287,107.7,0.01,1,0
283,108.2,0.75,2,0
283,108.8,0.4,2,0
297,109.3,0.4,2,0
313,109.5,0.4,2,1
309,109.1,0.4,2,1
245,108.3,0.4,2,1
205,108.1,0.05,1,1
170,108.2,0.05,1,0
130,108.3,0.05,1,0
97,108.4,0.01,1,0
68,108.2,0.01,1,0
33,108.3,0.01,1,0
23,108.1,0.01,1,0
16,107.9,0.01,1,0
26,107.7,0.01,1,0
58,107.7,0.01,1,0
196,107.7,0.01,1,0
358,107.7,0.01,1,0
453,107.6,0.01,1,1
406,107.6,0.01,1,1
345,107.9,0.01,1,1
315,108.6,0.01,1,0
313,109.1,0.9,2,0
330,109.7,0.01,1,0
334,109.9,0.9,2,0
350,110.2,0.9,2,0
396,110.3,0.9,2,0
455,110.4,0.75,2,1
413,110.4,0.75,2,1
286,110.3,0.75,2,1
208,110.2,0.75,2,1
179,110.0,0.75,2,0
178,110.1,0.75,2,0
224,110.0,0.01,1,0
81,110.0,0.01,1,0
38,109.9,0.01,1,0
26,109.4,0.01,1,0
17,108.9,0.01,1,0
26,108.5,0.01,1,0
60,108.0,0.75,2,0
200,107.5,0.4,2,0
398,107.3,0.9,4,0
467,107.3,0.9,4,1
407,106.9,0.75,4,1
368,106.7,0.75,2,1
322,106.5,0.75,4,0
335,106.8,0.75,4,0
348,107.0,0.4,4,0
362,107.2,0.2,2,0
365,107.3,0.05,1,0
400,107.6,0.05,1,0
458,107.4,0.05,1,1
438,107.2,0.01,1,1
321,106.9,0.05,1,1
220,106.7,0.01,1,1
193,106.5,0.05,1,0
177,106.2,0.05,1,0
127,106.0,0.01,1,0
76,105.7,0.01,1,0
43,105.6,0.01,1,0
29,105.4,0.01,1,0
22,105.2,0.01,1,0
26,105.2,0.01,1,0
59,105.1,0.01,1,0
190,104.9,0.01,1,0
370,104.8,0.01,1,0
411,104.7,0.05,1,1
372,104.6,0.01,1,1
346,105.2,0.01,1,1
332,105.9,0.75,2,0
355,106.3,0.75,2,0
377,106.5,0.9,2,0
388,106.7,0.9,2,0
406,107.0,0.9,4,0
398,107.1,0.4,4,0
414,107.3,0.75,4,1
356,107.5,0.75,2,1
299,107.5,0.9,4,1
218,107.6,0.9,4,1
196,107.8,0.9,2,0
181,107.9,0.9,2,0
143,107.9,0.9,2,0
101,107.8,0.9,2,0
91,107.7,0.01,1,0
41,107.4,0.01,1,0
29,106.9,0.01,1,0
22,106.7,0.4,2,0
18,106.5,0.01,1,0
29,106.4,0.01,1,0
57,106.3,0.01,1,0
68,106.2,0.05,1,1
87,106.0,0.05,1,1
153,106.7,0.05,1,1
193,107.7,0.05,1,0
230,108.4,0.05,1,0
218,109.0,0.05,1,0
209,109.6,0.05,1,0
202,110.0,0.05,1,0
225,110.3,0.01,1,0
221,110.3,0.4,2,1
229,110.0,0.75,2,1
224,109.5,0.4,2,1
219,109.5,0.4,2,1
205,109.5,0.4,2,0
188,109.6,0.2,2,0
135,109.7,0.01,1,0
90,110.1,0.01,1,0
53,110.3,0.01,1,0
32,110.5,0.01,1,0
19,110.4,0.01,1,0
18,110.4,0.01,1,0
28,110.3,0.01,1,0
72,110.2,0.01,1,0
144,110.2,0.01,1,0
166,110.2,0.01,1,1
170,110.2,0.01,1,1
200,110.6,0.01,1,1
234,111.0,0.4,2,0
276,111.8,0.4,2,0
297,112.4,0.01,3,0
298,112.5,0.01,1,0
326,112.9,0.4,2,0
323,112.4,0.9,2,0
308,111.9,0.9,3,1
334,111.4,0.75,2,1
366,110.7,0.05,1,1
225,110.4,0.05,1,1
195,110.4,0.05,1,0
192,110.1,0.01,1,0
158,109.9,0.01,1,0
113,109.6,0.01,1,0
74,109.5,0.01,1,0
45,109.4,0.01,1,0
35,109.2,0.01,1,0
26,109.1,0.01,1,0
22,108.9,0.01,1,0
41,108.7,0.01,1,0
69,108.5,0.01,1,0
106,108.3,0.05,1,1
146,108.1,0.01,1,1
210,108.2,0.05,1,1
269,108.4,0.05,1,0
325,108.7,0.05,1,0
355,108.9,0.05,1,0
340,109.0,0.2,2,0
306,109.2,0.2,2,0
299,109.3,0.4,2,0
301,109.2,0.75,2,1
308,108.8,0.75,2,1
278,108.3,0.4,2,1
238,107.9,0.05,1,1
206,107.5,0.05,1,0
192,107.1,0.05,1,0
184,106.9,0.01,1,0
177,106.6,0.01,1,0
95,106.6,0.01,1,0
64,106.5,0.01,1,0
48,106.6,0.01,1,0
35,106.7,0.01,1,0
31,106.9,0.01,1,0
41,107.0,0.01,1,0
66,107.3,0.01,1,0
85,107.4,0.4,2,1
121,107.6,0.01,1,1
165,108.1,0.4,2,1
225,108.8,0.01,1,0
267,109.6,0.4,2,0
295,110.2,0.4,2,0
334,110.7,0.4,2,0
335,111.1,0.75,2,0
343,111.1,0.01,1,0
339,110.9,0.75,2,1
329,110.7,0.01,1,1
302,109.9,0.75,2,1
229,109.3,0.01,1,1
195,109.2,0.01,1,0
175,108.9,0.75,2,0
113,108.6,0.75,2,0
69,108.3,0.01,1,0
37,108.1,0.01,1,0
22,107.9,0.01,1,0
15,107.7,0.01,1,0
23,107.7,0.01,1,0
56,108.0,0.01,1,0
197,108.2,0.01,1,0
387,108.4,0.01,2,0
457,108.8,0.4,2,1
406,108.9,0.75,2,1
348,109.2,0.01,1,1
300,109.9,0.75,2,0
310,110.8,0.75,2,0
339,111.6,0.75,2,0
320,112.2,0.75,2,0
343,112.8,0.75,2,0
395,113.0,0.75,2,0
458,112.8,0.75,2,1
408,112.5,0.01,1,1
286,112.2,0.75,2,1
205,112.1,0.01,1,1
165,111.9,0.4,2,0
141,112.0,0.01,1,0
98,111.9,0.01,1,0
66,112.0,0.01,1,0
39,111.9,0.01,1,0
22,111.5,0.01,1,0
17,111.2,0.01,1,0
24,110.8,0.01,1,0
58,110.6,0.01,1,0
210,110.4,0.01,1,0
406,110.4,0.01,1,0
457,110.3,0.75,2,1
417,110.1,0.75,2,1
365,110.2,0.75,2,1
309,110.3,0.01,1,0
339,110.5,0.4,2,0
342,110.8,0.01,1,0
332,111.5,0.01,1,0
345,111.7,0.2,2,0
395,111.4,0.01,1,0
462,111.1,0.01,1,1
407,111.0,0.01,1,1
326,110.2,0.01,1,1
217,109.8,0.05,1,1
184,109.6,0.05,1,0
163,109.2,0.05,1,0
105,108.8,0.01,1,0
65,108.5,0.01,1,0
38,108.2,0.01,1,0
21,107.9,0.01,1,0
19,107.6,0.01,1,0
26,107.4,0.01,1,0
61,106.7,0.01,1,0
208,106.5,0.01,1,0
409,106.4,0.01,1,0
455,106.4,0.05,1,1
413,106.4,0.4,2,1
366,107.0,0.4,2,1
322,107.9,0.4,2,0
328,108.5,0.75,2,0
342,109.2,0.75,2,0
342,109.7,0.01,1,0
359,110.2,0.4,2,0
403,110.4,0.75,2,0
459,110.3,0.75,2,1
436,110.0,0.75,2,1
338,109.7,0.01,1,1
255,109.5,0.01,1,1
196,109.5,0.01,1,0
171,109.6,0.4,2,0
122,109.6,0.01,1,0
196,109.8,0.01,1,0
50,110.0,0.01,1,0
28,110.1,0.01,1,0
20,110.1,0.9,2,0
27,109.9,0.75,2,0
64,109.8,0.01,1,0
204,109.4,0.01,1,0
403,109.3,0.01,1,0
442,108.9,0.05,1,1
400,108.8,0.05,1,1
379,108.9,0.05,1,1
319,109.1,0.05,1,0
350,109.6,0.05,1,0
348,110.1,0.05,1,0
353,110.4,0.05,1,0
367,110.7,0.01,1,0
391,110.6,0.05,1,0
454,110.5,0.05,1,1
429,110.1,0.01,1,1
321,109.3,0.01,1,1
232,108.9,0.01,1,1
213,108.4,0.4,2,0
249,107.8,0.4,2,0
204,107.6,0.01,1,0
95,107.5,0.01,1,0
50,107.4,0.01,1,0
30,107.5,0.01,1,0
20,107.3,0.01,1,0
29,107.3,0.01,1,0
57,107.3,0.01,1,0
197,107.4,0.01,1,0
388,107.7,0.01,1,0
461,107.8,0.01,1,1
396,107.9,0.75,2,1
366,108.3,0.01,1,1
335,108.8,0.75,2,0
356,109.6,0.75,2,0
372,110.4,0.01,1,0
382,110.7,0.01,1,0
392,110.9,0.01,1,0
432,111.2,0.01,1,0
444,111.0,0.9,2,1
412,110.8,0.9,2,1
346,110.4,0.9,2,1
281,110.1,0.9,2,1
239,109.9,0.75,2,0
209,109.5,0.75,2,0
210,108.9,0.75,2,0
248,108.8,0.2,2,0
102,108.4,0.01,1,0
59,108.1,0.01,1,0
44,107.9,0.01,1,0
34,107.8,0.01,1,0
37,107.6,0.01,1,0
67,107.2,0.01,1,0
114,107.0,0.01,1,0
164,107.0,0.05,1,1
230,106.9,0.2,2,1
282,107.4,0.01,1,1
313,108.1,0.01,1,0
347,108.9,0.4,2,0
374,109.7,0.4,2,0
379,110.4,0.4,2,0
356,110.7,0.4,2,0
376,110.8,0.4,2,0
371,110.7,0.05,1,1
401,109.9,0.01,1,1
377,109.0,0.05,1,1
284,108.3,0.05,1,1
277,107.9,0.05,1,0
219,107.6,0.05,1,0
180,107.4,0.01,1,0
133,107.3,0.01,2,0
88,107.3,0.01,1,0
48,107.4,0.01,1,0
40,107.6,0.01,1,0
24,107.6,0.75,2,0
20,107.8,0.01,1,0
33,107.8,0.2,2,0
56,108.0,0.01,1,0
78,107.9,0.01,1,1
133,108.0,0.4,2,1
194,108.1,0.01,1,1
241,108.7,0.01,1,0
282,109.2,0.9,2,0
291,109.7,0.9,2,0
310,110.1,0.01,1,0
301,110.6,0.01,1,0
336,110.7,0.01,1,0
341,110.8,0.9,2,1
344,110.6,0.9,2,1
277,110.4,0.9,2,1
206,110.5,0.9,2,1
174,110.7,0.9,2,0
147,110.7,0.9,2,0
122,110.8,0.9,2,0
76,110.9,0.4,2,0
39,111.1,0.01,1,0
25,111.2,0.01,1,0
17,111.3,0.01,2,0
28,111.4,0.4,3,0
63,111.6,0.9,2,0
202,111.6,0.9,2,0
369,111.6,0.75,2,0
347,111.5,0.4,2,1
375,111.6,0.9,2,1
355,111.6,0.9,3,1
319,111.7,0.4,2,0
319,111.8,0.9,2,0
323,112.0,0.9,2,0
344,112.1,0.9,3,0
355,112.2,0.9,2,0
389,112.2,0.9,2,0
449,111.9,0.9,2,1
406,111.1,0.9,2,1
301,110.4,0.9,2,1
212,109.7,0.9,3,1
176,109.2,0.9,3,0
148,108.6,0.9,4,0
114,108.1,0.9,4,0
121,107.6,0.9,4,0
48,107.3,0.9,4,0
22,107.0,0.9,4,0
19,106.7,0.9,4,0
27,106.5,0.9,2,0
59,106.2,0.75,2,0
181,106.0,0.9,2,0
251,105.8,0.9,2,0
160,105.6,0.01,1,1
148,105.4,0.75,4,1
177,105.3,0.75,4,1
255,105.4,0.9,4,0
253,105.4,0.9,4,0
274,105.6,0.9,4,0
286,105.7,0.75,4,0
301,105.9,0.75,4,0
270,105.9,0.01,1,1
201,105.8,0.01,1,1
168,105.9,0.05,1,0
156,105.8,0.01,1,0
107,105.6,0.01,2,0
70,105.6,0.01,1,0
51,105.5,0.01,1,0
40,105.5,0.01,1,0
28,105.5,0.01,1,0
37,105.4,0.01,1,0
74,105.4,0.01,1,0
211,105.4,0.01,1,0
376,105.3,0.01,1,0
361,105.2,0.05,1,1
351,105.3,0.05,1,1
377,105.3,0.2,4,1
328,105.5,0.75,4,0
334,105.6,0.9,4,0
342,105.7,0.9,4,0
348,105.7,0.9,4,0
354,105.7,0.9,4,0
376,105.6,0.9,4,0
393,105.4,0.9,4,1
357,105.5,0.9,4,1
285,105.5,0.9,4,1
210,105.6,0.9,4,1
189,105.7,0.9,4,0
168,105.7,0.75,4,0
113,105.6,0.4,2,0
75,105.5,0.01,1,0
41,105.4,0.01,1,0
25,105.1,0.01,1,0
20,105.0,0.01,1,0
26,104.8,0.01,1,0
64,104.5,0.01,1,0
209,104.2,0.75,2,0
347,104.0,0.01,1,0
397,103.8,0.4,2,1
378,103.7,0.4,2,1
341,103.9,0.75,2,1
308,104.2,0.75,2,0
328,104.6,0.01,1,0
342,105.0,0.75,2,0
346,105.4,0.4,2,0
364,105.5,0.75,2,0
391,105.6,0.4,2,0
427,105.7,0.01,1,1
403,105.5,0.4,2,1
324,105.5,0.01,1,1
237,105.6,0.75,2,1
206,105.9,0.9,2,0
202,106.0,0.9,2,0
132,106.0,0.9,2,0
79,106.2,0.9,2,0
45,106.4,0.9,4,0
27,106.4,0.9,2,0
22,106.4,0.75,2,0
27,106.4,0.9,2,0
59,106.5,0.4,2,0
200,106.4,0.9,2,0
362,106.4,0.4,2,0
418,106.3,0.9,2,1
374,106.3,0.9,2,1
349,106.3,0.75,2,1
328,106.9,0.4,2,0
349,107.0,0.75,2,0
364,107.2,0.9,2,0
372,107.3,0.4,2,0
373,107.4,0.75,2,0
407,107.4,0.9,2,0
422,107.4,0.9,2,1
380,107.4,0.9,4,1
313,107.5,0.9,2,1
249,107.6,0.9,4,1
219,107.7,0.9,4,0
216,107.9,0.9,4,0
187,107.9,0.9,4,0
127,107.9,0.9,4,0
91,107.7,0.9,2,0
57,107.3,0.9,4,0
41,107.0,0.9,4,0
27,106.8,0.9,4,0
32,106.6,0.9,4,0
60,106.5,0.9,4,0
99,106.2,0.9,4,0
148,106.1,0.9,4,1
208,105.9,0.9,4,1
268,105.8,0.9,4,1
304,105.8,0.9,4,0
338,105.7,0.75,4,0
361,105.9,0.75,4,0
356,106.0,0.9,2,0
361,106.1,0.9,2,0
349,106.1,0.75,2,0
354,106.3,0.75,2,1
380,106.1,0.75,2,1
313,106.1,0.01,1,1
237,106.2,0.9,2,1
208,106.3,0.9,2,0
224,106.3,0.4,2,0
211,106.5,0.75,2,0
132,106.5,0.9,2,0
94,106.4,0.01,1,0
62,106.2,0.01,1,0
44,106.2,0.01,1,0
27,106.0,0.01,1,0
27,106.0,0.4,2,0
44,106.2,0.01,1,0
63,106.7,0.75,2,0
79,106.7,0.9,2,1
128,106.9,0.9,2,1
189,107.1,0.9,2,1
248,107.3,0.9,2,0
276,107.4,0.9,2,0
293,107.4,0.9,2,0
299,107.5,0.9,2,0
300,107.7,0.9,2,0
327,107.7,0.9,2,0
316,107.7,0.4,2,1
299,107.4,0.2,2,1
256,106.8,0.05,1,1
204,106.3,0.05,1,1
176,106.0,0.01,2,0
142,105.8,0.01,2,0
119,106.2,0.01,2,0
69,106.5,0.9,2,0
37,106.8,0.4,2,0
19,107.0,0.9,4,0
19,107.0,0.9,4,0
24,107.1,0.9,2,0
62,107.3,0.9,2,0
200,107.3,0.9,2,0
348,107.4,0.9,4,0
278,107.6,0.9,4,1
299,107.6,0.9,4,1
325,107.9,0.9,2,1
278,107.9,0.9,2,0
295,108.4,0.9,2,0
306,108.5,0.9,2,0
310,108.6,0.9,4,0
331,108.5,0.9,2,0
378,108.3,0.9,2,0
417,108.1,0.9,2,1
392,107.5,0.9,2,1
277,107.1,0.75,2,1
199,106.8,0.4,2,1
163,106.4,0.05,1,0
139,106.1,0.05,1,0
98,105.7,0.01,1,0
66,105.5,0.01,1,0
38,105.2,0.01,1,0
27,104.8,0.01,1,0
18,104.5,0.01,1,0
23,104.3,0.01,1,0
64,104.0,0.01,1,0
204,103.9,0.01,1,0
411,103.7,0.01,1,0
407,103.6,0.05,1,1
392,103.4,0.4,2,1
356,103.8,0.75,2,1
311,104.1,0.75,2,0
324,104.5,0.75,2,0
340,105.0,0.9,2,0
334,105.3,0.9,4,0
344,105.5,0.9,4,0
388,105.7,0.9,4,0
440,105.8,0.9,4,1
407,105.9,0.9,2,1
304,106.0,0.75,2,1
225,105.9,0.75,2,1
184,106.1,0.9,2,0
194,106.4,0.75,2,0
224,106.7,0.01,1,0
74,106.9,0.75,2,0
44,107.1,0.75,2,0
27,107.2,0.01,1,0
18,107.5,0.4,4,0
27,107.6,0.75,2,0
63,107.6,0.4,2,0
213,107.6,0.01,1,0
406,107.3,0.01,1,0
414,107.2,0.9,4,1
323,107.1,0.9,4,1
356,106.9,0.9,4,1
299,107.1,0.48,2,0
309,107.0,0.88,2,0
329,106.9,0.9,2,0
339,106.8,0.9,2,0
347,106.8,0.9,2,0
388,106.8,0.9,4,0
455,106.8,0.9,4,1
412,106.8,0.9,4,1
300,106.6,0.9,4,1
216,106.5,0.9,4,1
191,106.2,0.4,2,0
163,106.0,0.05,4,0
130,105.7,0.9,4,0
80,105.6,0.9,4,0
39,105.4,0.9,2,0
27,105.2,0.9,2,0
20,105.4,0.9,2,0
26,105.6,0.9,2,0
62,105.4,0.9,4,0
201,105.4,0.9,4,0
399,105.2,0.4,4,0
429,105.3,0.01,4,1
383,105.2,0.75,4,1
368,105.1,0.75,4,1
316,105.6,0.9,4,0
335,105.8,0.9,4,0
347,106.0,0.9,4,0
345,106.2,0.9,4,0
373,106.3,0.9,4,0
405,106.3,0.9,4,0
464,106.4,0.9,4,1
415,106.3,0.9,4,1
321,106.3,0.9,4,1
233,106.3,0.9,4,1
210,106.5,0.9,4,0
244,106.6,0.9,4,0
236,106.5,0.9,2,0
115,106.5,0.9,4,0
55,106.4,0.9,4,0
34,106.4,0.75,4,0
25,106.4,0.9,4,0
27,106.5,0.9,4,0
57,106.5,0.9,4,0
190,106.6,0.9,4,0
378,106.5,0.9,2,0
433,106.4,0.9,2,1
385,106.2,0.9,2,1
359,106.2,0.9,2,1
340,106.3,0.75,4,0
367,106.4,0.75,2,0
369,106.5,0.9,2,0
370,106.7,0.9,4,0
390,106.9,0.9,2,0
415,107.1,0.9,2,0
458,107.1,0.9,2,1
389,107.1,0.9,2,1
328,107.1,0.9,4,1
244,107.1,0.9,4,1
196,107.0,0.9,4,0
197,107.1,0.9,4,0
175,107.1,0.9,4,0
125,107.3,0.9,4,0
88,107.4,0.4,2,0
56,107.4,0.4,4,0
44,107.5,0.9,2,0
28,107.4,0.4,4,0
30,107.2,0.4,2,0
55,107.1,0.01,2,0
89,106.9,0.01,2,0
124,106.8,0.9,2,1
179,106.9,0.9,2,1
236,106.8,0.9,2,1
272,107.0,0.9,2,0
296,107.2,0.75,2,0
330,107.3,0.9,2,0
326,107.3,0.75,2,0
336,107.4,0.9,2,0
374,107.4,0.9,2,0
420,107.4,0.9,2,1
349,107.4,0.9,2,1
316,107.2,0.9,2,1
241,107.0,0.4,2,1
216,107.0,0.9,2,0
206,106.9,0.01,1,0
207,106.7,0.4,2,0
149,106.5,0.01,1,0
84,106.3,0.4,2,0
52,106.3,0.4,2,0
38,106.0,0.01,1,0
27,106.0,0.9,2,0
22,106.0,0.75,2,0
34,106.1,0.9,2,0
64,106.2,0.01,2,0
88,106.3,0.9,2,1
